City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,kirensk,57.7853,108.1119,56.48,93,100,5.03,RU,2023-08-21 04:24:44
298,kurchatov,51.6601,35.6521,73.42,84,59,4.65,RU,2023-08-21 04:21:17
299,amga,60.8953,131.9608,63.18,79,94,5.3,RU,2023-08-21 04:24:44
300,big stone gap,36.8677,-82.7745,70.75,70,5,0.38,US,2023-08-21 04:24:44
301,yershov,51.3513,48.2766,75.83,47,51,9.35,RU,2023-08-21 04:24:44
302,santiago de cuba,20.0247,-75.8219,84.31,65,20,6.91,CU,2023-08-21 04:21:34
303,ugoofaaru,5.6667,73.0,82.71,71,1,11.18,MV,2023-08-21 04:24:44
304,floro,61.5996,5.0328,59.07,94,75,12.66,NO,2023-08-21 04:24:44
305,bang saphan,11.2126,99.5117,86.79,62,100,8.9,TH,2023-08-21 04:24:45
306,kristiansund,63.1115,7.732,59.65,94,100,2.3,NO,2023-08-21 04:24:45
307,lazaro cardenas,17.9583,-102.2,81.07,76,100,3.51,MX,2023-08-21 04:23:12
308,invercargill,-46.4,168.35,47.01,77,82,10.0,NZ,2023-08-21 04:24:45
309,dunedin,-45.8742,170.5036,53.08,56,64,15.01,NZ,2023-08-21 04:24:45
310,shitanjing,39.2342,106.3439,79.7,12,0,15.12,CN,2023-08-21 04:24:45
311,aguililla,18.7333,-102.7333,69.04,66,100,2.59,MX,2023-08-21 04:24:45
312,zhanaozen,43.3,52.8,82.47,30,0,16.75,KZ,2023-08-21 04:24:45
313,beloyarskiy,63.7119,66.6722,52.47,72,98,4.25,RU,2023-08-21 04:24:46
314,lanzhou,36.0564,103.7922,80.64,27,5,1.95,CN,2023-08-21 04:24:46
315,rongelap,11.1635,166.8941,84.2,74,89,13.38,MH,2023-08-21 04:24:46
316,kati,12.7441,-8.0726,74.8,82,86,4.7,ML,2023-08-21 04:24:46
317,vilyuchinsk,52.9306,158.4028,59.27,87,90,1.36,RU,2023-08-21 04:24:46
318,kotaparh,19.15,82.35,79.93,76,67,5.68,IN,2023-08-21 04:24:46
319,hohhot,40.8106,111.6522,79.09,31,20,13.42,CN,2023-08-21 04:24:46
320,gorom-gorom,14.4439,-0.2361,83.23,63,91,12.46,BF,2023-08-21 04:24:46
321,alofi,-19.0595,-169.9187,78.69,78,75,9.22,NU,2023-08-21 04:24:46
322,prado,-17.3411,-39.2208,73.36,90,1,6.85,BR,2023-08-21 04:24:47
323,luanda,-8.8368,13.2343,69.8,88,75,5.75,AO,2023-08-21 04:20:05
324,huicungo,-7.2833,-76.8,73.06,62,14,2.51,PE,2023-08-21 04:24:47
325,los llanos de aridane,28.6585,-17.9182,82.15,26,0,9.22,ES,2023-08-21 04:24:47
326,shaowu,27.3409,117.4831,86.32,76,24,2.75,CN,2023-08-21 04:24:47
327,manhattan,40.7834,-73.9662,80.2,62,0,10.36,US,2023-08-21 04:21:01
328,madisonville,37.3281,-87.4989,76.87,89,74,4.43,US,2023-08-21 04:24:47
329,hassi messaoud,31.6804,6.0729,87.66,42,0,14.97,DZ,2023-08-21 04:24:47
330,lamitan city,6.6608,122.1408,84.16,68,75,3.44,PH,2023-08-21 04:24:47
331,palikir - national government center,6.9248,158.1611,86.85,74,100,9.22,FM,2023-08-21 04:24:48
332,nuuk,64.1835,-51.7216,48.81,76,59,3.44,GL,2023-08-21 04:20:33
333,kosciusko,33.0576,-89.5876,74.82,57,5,5.37,US,2023-08-21 04:24:48
334,znamenskoye,57.1281,73.8282,58.23,62,100,3.31,RU,2023-08-21 04:24:48
335,copala,16.65,-98.9833,79.77,86,99,1.7,MX,2023-08-21 04:24:48
336,luena,-11.7833,19.9167,66.38,37,23,8.05,AO,2023-08-21 04:24:48
337,saldanha,-33.0117,17.9442,55.45,84,76,17.11,ZA,2023-08-21 04:24:48
338,waitara,-38.925,174.25,50.99,78,96,23.71,NZ,2023-08-21 04:24:48
339,horta,38.5333,-28.6333,70.02,81,43,11.99,PT,2023-08-21 04:24:48
340,daru,-9.0763,143.2092,76.66,82,92,14.81,PG,2023-08-21 04:24:49
341,bodo,67.28,14.405,57.24,94,75,11.5,NO,2023-08-21 04:20:45
342,ma'rib,15.4591,45.3253,84.2,20,52,7.4,YE,2023-08-21 04:24:49
343,arkadelphia,34.1209,-93.0538,85.17,94,0,0.0,US,2023-08-21 04:24:49
344,arauca,7.0847,-70.7591,76.39,92,100,1.5,CO,2023-08-21 04:24:49
345,saida,34.8303,0.1517,64.18,51,4,3.27,DZ,2023-08-21 04:24:49
346,ulanhot,46.0833,122.0833,75.27,77,100,2.73,CN,2023-08-21 04:24:49
347,golfito,8.639,-83.166,75.2,97,100,0.31,CR,2023-08-21 04:24:49
348,vondrozo,-22.8167,47.2833,62.42,95,97,3.33,MG,2023-08-21 04:24:49
349,amursk,50.2261,136.8994,84.63,35,17,14.27,RU,2023-08-21 04:24:50
350,scottsbluff,41.8666,-103.6672,76.32,67,0,12.66,US,2023-08-21 04:24:50
351,copiapo,-27.3667,-70.3333,55.09,25,3,1.7,CL,2023-08-21 04:23:52
352,newnham,-41.3833,147.1333,56.86,94,100,20.71,AU,2023-08-21 04:24:50
353,kyshtovka,56.555,76.6271,57.38,64,98,3.53,RU,2023-08-21 04:22:14
354,eyl,7.9803,49.8164,79.27,76,19,21.03,SO,2023-08-21 04:24:50
355,qalat,32.1058,66.9083,82.8,9,3,1.83,AF,2023-08-21 04:24:50
356,xinzhi,36.4989,111.7047,86.49,44,0,1.9,CN,2023-08-21 04:24:50
357,brookings,44.3114,-96.7984,66.18,82,0,8.05,US,2023-08-21 04:20:37
358,tura,25.5198,90.2201,81.7,82,100,3.8,IN,2023-08-21 04:24:51
359,saipan,15.1355,145.701,88.5,100,0,10.36,MP,2023-08-21 04:24:51
360,shiguai,40.7058,110.2856,77.43,21,0,14.29,CN,2023-08-21 04:24:51
361,jennings,38.7192,-90.2604,87.82,80,20,7.0,US,2023-08-21 04:24:51
362,mount pearl,47.5166,-52.7813,68.85,97,75,12.66,CA,2023-08-21 04:24:51
363,cadillac,44.2519,-85.4012,62.8,88,0,0.0,US,2023-08-21 04:24:51
364,bengkulu,-3.8004,102.2655,83.59,70,84,11.01,ID,2023-08-21 04:23:03
365,nar'yan-mar,67.6713,53.087,43.54,92,100,8.75,RU,2023-08-21 04:24:51
366,andergrove,-21.0833,149.1833,77.65,56,41,10.58,AU,2023-08-21 04:24:52
367,port sudan,19.6175,37.2164,89.26,66,86,5.55,SD,2023-08-21 04:24:31
368,ankazoabo,-22.2833,44.5167,60.44,76,0,4.27,MG,2023-08-21 04:24:52
369,preobrazheniye,42.9019,133.9064,76.23,80,58,7.2,RU,2023-08-21 04:24:52
370,atafu village,-8.5421,-172.5159,83.43,78,69,19.26,TK,2023-08-21 04:24:52
371,przemysl,49.785,22.7673,64.98,83,35,4.41,PL,2023-08-21 04:24:52
372,sandpoint,48.2766,-116.5533,68.72,62,0,0.0,US,2023-08-21 04:23:49
373,zarah sharan,33.1467,68.7917,75.67,33,18,2.53,AF,2023-08-21 04:24:52
374,kroya,-7.6331,109.2461,81.95,65,28,11.52,ID,2023-08-21 04:24:52
375,kyabe,9.4515,18.9449,72.48,93,88,2.33,TD,2023-08-21 04:24:53
376,solnechnyy,50.7214,136.6319,83.64,32,56,8.05,RU,2023-08-21 04:24:53
377,rio branco,-9.9747,-67.81,81.21,78,48,4.61,BR,2023-08-21 04:24:17
378,sorong,-0.8833,131.25,81.73,79,100,12.15,ID,2023-08-21 04:24:53
379,vangaindrano,-23.35,47.6,68.02,91,88,6.93,MG,2023-08-21 04:24:53
380,portland,45.5234,-122.6762,78.73,46,100,9.22,US,2023-08-21 04:23:20
381,colimes,-1.55,-80.0167,74.88,81,99,6.82,EC,2023-08-21 04:24:53
382,khandyga,62.6667,135.6,59.34,71,100,8.03,RU,2023-08-21 04:24:53
383,qamdo,31.1667,97.2333,59.63,44,17,3.98,CN,2023-08-21 04:24:53
384,ola,59.5833,151.2833,59.14,87,100,7.72,RU,2023-08-21 04:24:54
385,sandnessjoen,66.0217,12.6316,57.72,94,100,4.61,NO,2023-08-21 04:22:24
386,rizokarpaso,35.6,34.375,79.54,70,1,4.05,CY,2023-08-21 04:24:54
387,atasu,48.6814,71.6433,79.92,33,6,0.45,KZ,2023-08-21 04:24:54
388,arinos,-15.9169,-46.1056,76.01,48,76,4.16,BR,2023-08-21 04:24:54
389,coxen hole,16.3244,-86.5366,79.88,89,75,67.11,HN,2023-08-21 04:24:54
390,karratha,-20.7377,116.8463,84.74,21,3,4.38,AU,2023-08-21 04:24:54
391,ivins,37.1686,-113.6794,72.72,87,100,5.91,US,2023-08-21 04:24:54
392,bethanie,-26.4833,17.15,48.69,19,0,2.68,NA,2023-08-21 04:24:54
393,pariaman,-0.619,100.12,82.45,93,100,5.95,ID,2023-08-21 04:24:55
394,guiuan,11.0333,125.7247,83.41,72,94,5.59,PH,2023-08-21 04:24:55
395,broken hill,-31.95,141.4333,69.1,34,94,17.98,AU,2023-08-21 04:24:55
396,timimoun,29.2639,0.231,86.38,12,0,3.44,DZ,2023-08-21 04:24:55
397,kandira,41.0736,30.1746,66.58,91,0,0.83,TR,2023-08-21 04:24:55
398,egilsstadir,65.2653,-14.3948,44.51,70,40,13.8,IS,2023-08-21 04:24:55
399,maitum,6.0392,124.4986,82.71,75,97,6.82,PH,2023-08-21 04:24:55
400,talara,-4.5772,-81.2719,68.7,89,40,11.43,PE,2023-08-21 04:24:55
401,homosassa springs,28.8036,-82.5759,79.23,84,0,3.44,US,2023-08-21 04:24:56
402,bela,25.9333,81.9833,89.62,63,100,4.74,IN,2023-08-21 04:24:56
403,kenai,60.5544,-151.2583,62.69,81,0,12.66,US,2023-08-21 04:24:56
404,rampur,28.8167,79.0333,79.3,61,90,4.63,IN,2023-08-21 04:21:01
405,st. john's,47.5649,-52.7093,69.67,96,75,12.66,CA,2023-08-21 04:24:15
406,onega,63.9061,38.1404,50.32,74,76,5.91,RU,2023-08-21 04:24:56
407,sittwe,20.15,92.9,84.15,76,100,5.41,MM,2023-08-21 04:24:56
408,nemuro,43.3236,145.575,66.78,97,98,6.96,JP,2023-08-21 04:24:56
409,galliano,29.4422,-90.2992,84.0,68,16,10.29,US,2023-08-21 04:21:56
410,sarikei,2.1167,111.5167,93.78,49,92,2.13,MY,2023-08-21 04:24:56
411,raichur,16.2,77.3667,83.8,55,34,11.03,IN,2023-08-21 04:24:57
412,kutum,14.2,24.6667,74.53,63,100,12.77,SD,2023-08-21 04:24:57
413,prachuap khiri khan,12.2167,99.75,89.69,59,98,6.17,TH,2023-08-21 04:24:57
414,nabire,-3.3667,135.4833,84.52,68,36,4.7,ID,2023-08-21 04:24:57
415,argo,37.6333,22.7333,84.78,38,0,11.88,GR,2023-08-21 04:24:57
416,tharangambadi,11.0319,79.8528,87.69,61,95,9.13,IN,2023-08-21 04:24:57
417,mount isa,-20.7333,139.5,80.37,18,0,8.05,AU,2023-08-21 04:24:57
418,noshiro,40.2039,140.0242,92.23,68,95,8.43,JP,2023-08-21 04:24:57
419,sinop,41.7711,34.8709,64.83,56,0,4.18,TR,2023-08-21 04:24:57
420,goundam,16.4145,-3.6708,89.83,41,44,7.23,ML,2023-08-21 04:24:58
421,howard springs,-12.497,131.047,89.87,32,34,2.33,AU,2023-08-21 04:24:58
422,vila velha,-20.3297,-40.2925,69.75,94,100,0.0,BR,2023-08-21 04:24:58
423,porto novo,6.4965,2.6036,76.82,93,97,4.41,BJ,2023-08-21 04:24:58
424,island harbour,50.724,-1.2758,63.93,91,3,1.99,GB,2023-08-21 04:24:58
425,barra do garcas,-15.89,-52.2567,74.25,50,4,2.51,BR,2023-08-21 04:24:58
426,maslyanino,54.3436,84.2111,58.75,91,100,7.29,RU,2023-08-21 04:24:58
427,zvezdnyy,57.7325,56.3147,55.99,55,92,4.74,RU,2023-08-21 04:24:58
428,ratnagiri,16.9833,73.3,81.95,75,23,1.41,IN,2023-08-21 04:24:59
429,rong kwang,18.339,100.3174,89.08,82,100,2.98,TH,2023-08-21 04:24:59
430,foumban,5.7291,10.9001,62.51,95,96,2.24,CM,2023-08-21 04:24:59
431,glace bay,46.1969,-59.957,63.9,95,40,8.05,CA,2023-08-21 04:24:59
432,celestun,20.8667,-90.4,80.85,84,2,9.26,MX,2023-08-21 04:24:59
433,chilliwack,49.1747,-121.9443,68.36,66,84,1.14,CA,2023-08-21 04:23:37
434,guia lopes da laguna,-21.4578,-56.1142,68.92,81,20,6.73,BR,2023-08-21 04:24:52
435,alaghsas,17.0187,8.0168,85.14,52,100,2.73,NE,2023-08-21 04:24:59
436,ouesso,1.6136,16.0517,69.84,98,88,2.53,CG,2023-08-21 04:24:59
437,senanga,-16.1167,23.2667,57.76,37,5,4.74,ZM,2023-08-21 04:24:59
438,bol,13.4586,14.7147,81.68,68,100,5.39,TD,2023-08-21 04:25:00
439,qingdao,36.0986,120.3719,76.6,100,75,4.47,CN,2023-08-21 04:25:00
440,nhlangano,-27.1167,31.2,50.07,77,12,4.88,SZ,2023-08-21 04:25:00
441,amealco,20.1833,-100.15,53.67,81,100,6.2,MX,2023-08-21 04:25:00
442,umba,66.6871,34.3429,46.22,76,2,9.33,RU,2023-08-21 04:25:00
443,sars,56.5502,57.1366,57.87,50,88,4.05,RU,2023-08-21 04:20:19
444,belgrade,44.804,20.4651,74.7,93,0,4.61,RS,2023-08-21 04:25:00
445,vilyuysk,63.7553,121.6247,61.79,42,73,10.27,RU,2023-08-21 04:25:01
446,guerrero negro,27.9769,-114.0611,73.65,75,100,3.22,MX,2023-08-21 04:25:01
447,mont-joli,48.5839,-68.1921,60.3,100,100,11.5,CA,2023-08-21 04:25:01
448,okhotsk,59.3833,143.3,61.02,87,100,10.13,RU,2023-08-21 04:25:01
449,nueva gerona,21.8833,-82.8,80.15,78,100,18.01,CU,2023-08-21 04:25:02
450,noyabrsk,63.1994,75.4507,56.26,55,100,3.96,RU,2023-08-21 04:25:04
451,san buenaventura,27.0833,-101.5333,91.06,37,56,6.67,MX,2023-08-21 04:25:04
452,rosetta,31.4044,30.4164,77.65,74,0,5.86,EG,2023-08-21 04:25:04
453,port augusta,-32.5,137.7667,72.95,37,99,16.64,AU,2023-08-21 04:25:05
454,zuyevka,58.405,51.1335,54.18,73,97,6.17,RU,2023-08-21 04:25:05
455,lorengau,-2.0226,147.2712,81.23,83,100,15.66,PG,2023-08-21 04:25:08
456,polyarnyy,69.1989,33.4478,47.91,88,100,16.28,RU,2023-08-21 04:25:11
457,ciudad lazaro cardenas,17.9583,-102.2,81.07,76,100,3.51,MX,2023-08-21 04:23:12
458,abalak,58.1286,68.5944,58.19,57,100,6.64,RU,2023-08-21 04:25:12
459,greenville,35.6127,-77.3663,78.82,91,0,3.44,US,2023-08-21 04:25:12
460,ardestan,33.3761,52.3694,81.91,26,17,6.38,IR,2023-08-21 04:25:12
461,pathein,16.7833,94.7333,87.4,66,100,8.28,MM,2023-08-21 04:25:12
462,fortuna,40.5982,-124.1573,58.35,95,100,0.0,US,2023-08-21 04:25:12
463,washington,47.5001,-120.5015,73.15,33,26,4.21,US,2023-08-21 04:25:12
464,neryungri,56.6709,124.6491,57.78,83,96,7.25,RU,2023-08-21 04:25:13
465,jonquiere,48.4165,-71.2488,69.91,93,100,12.68,CA,2023-08-21 04:24:00
466,sitia,35.2,26.0986,79.99,69,0,7.85,GR,2023-08-21 04:25:13
467,visby,57.6409,18.296,62.82,100,100,4.61,SE,2023-08-21 04:25:13
468,xai-xai,-25.0519,33.6442,63.99,96,57,8.57,MZ,2023-08-21 04:25:13
469,boca do acre,-8.7522,-67.3978,79.38,68,84,2.77,BR,2023-08-21 04:25:13
470,la mira,18.035,-102.3266,80.58,75,100,3.27,MX,2023-08-21 04:25:13
471,kismayo,-0.3582,42.5454,77.22,86,57,12.35,SO,2023-08-21 04:25:14
472,levuka,50.1834,-105.4011,58.71,69,100,10.2,CA,2023-08-21 04:25:14
473,villa del totoral,-30.8167,-63.7167,52.38,68,1,7.0,AR,2023-08-21 04:25:14
474,kapuskasing,49.4169,-82.4331,51.89,93,40,2.3,CA,2023-08-21 04:25:15
475,punxsutawney,40.9437,-78.9709,67.6,91,5,2.24,US,2023-08-21 04:25:15
476,kabompo,-13.5927,24.2008,56.98,40,0,5.12,ZM,2023-08-21 04:25:15
477,noosa heads,-26.3833,153.15,73.11,59,10,4.76,AU,2023-08-21 04:25:15
478,tanjung pandan,-2.75,107.65,89.6,47,9,13.47,ID,2023-08-21 04:25:16
479,ternitz,47.7156,16.0357,67.71,64,0,4.88,AT,2023-08-21 04:25:16
480,karlskrona,56.1616,15.5866,52.25,92,0,5.91,SE,2023-08-21 04:25:16
481,rebola,3.7167,8.8333,72.72,94,40,5.75,GQ,2023-08-21 04:25:16
482,santo tome,-31.6627,-60.7653,53.02,81,0,5.99,AR,2023-08-21 04:25:16
483,lubango,-14.9172,13.4925,66.06,24,0,9.22,AO,2023-08-21 04:25:17
484,gwadar,25.1216,62.3254,80.33,75,78,7.61,PK,2023-08-21 04:25:17
485,west end,26.6833,-78.9667,78.78,76,38,20.92,BS,2023-08-21 04:25:17
486,sarangani,5.4033,125.4636,80.29,78,100,10.85,PH,2023-08-21 04:25:17
487,pisco,-13.7,-76.2167,64.02,88,25,2.3,PE,2023-08-21 04:22:48
488,zouerate,22.7187,-12.4521,89.37,35,100,19.08,MR,2023-08-21 04:25:18
489,gadzhiyevo,69.2551,33.3362,47.75,88,100,16.33,RU,2023-08-21 04:25:18
490,homer,59.6425,-151.5483,64.27,73,0,5.75,US,2023-08-21 04:25:18
491,hajjah,15.6943,43.6058,73.49,46,92,2.21,YE,2023-08-21 04:25:18
492,mangalia,43.8,28.5833,75.54,47,0,9.31,RO,2023-08-21 04:25:18
493,shakawe,-18.3667,21.85,59.09,24,28,4.0,BW,2023-08-21 04:25:18
494,dwarka,22.2394,68.9678,81.59,75,100,14.23,IN,2023-08-21 04:25:19
495,bikenibeu village,1.3673,173.1241,82.36,78,75,3.44,KI,2023-08-21 04:25:19
496,nishinoomote,30.7333,131.0,86.56,84,75,9.22,JP,2023-08-21 04:25:19
497,kokopo,-4.352,152.2633,83.32,71,96,16.17,PG,2023-08-21 04:25:19
498,perry,37.2506,-83.1999,77.72,73,0,3.31,US,2023-08-21 04:25:19
499,lae,-6.7221,146.9847,81.18,72,36,8.21,PG,2023-08-21 04:25:20
500,gilgit,35.9221,74.3087,86.85,35,0,1.86,PK,2023-08-21 04:25:20
501,kill devil hills,36.0307,-75.676,80.62,91,0,4.61,US,2023-08-21 04:25:20
502,trujillo,-8.116,-79.03,67.96,88,31,6.91,PE,2023-08-21 04:20:23
503,sungai raya,0.7,108.9,89.2,58,56,8.01,ID,2023-08-21 04:25:20
504,bonito,-21.1211,-56.4819,70.0,72,33,2.89,BR,2023-08-21 04:21:56
505,whangarei,-35.7317,174.3239,52.3,86,47,15.7,NZ,2023-08-21 04:25:21
506,karwar,14.8,74.1333,80.29,78,15,2.98,IN,2023-08-21 04:25:21
507,ketchikan,55.3422,-131.6461,61.27,77,40,4.61,US,2023-08-21 04:25:21
508,es castell,39.8795,4.2854,74.08,100,0,3.44,ES,2023-08-21 04:25:22
509,andkhoy,36.9529,65.1238,89.94,13,1,8.03,AF,2023-08-21 04:25:22
510,hpa-an,16.8906,97.6333,78.98,91,100,6.76,MM,2023-08-21 04:25:22
511,oamaru,-45.0784,170.9801,50.38,57,34,1.01,NZ,2023-08-21 04:25:22
512,salinopolis,-0.6136,-47.3561,78.94,82,2,10.8,BR,2023-08-21 04:21:24
513,kavaratti,10.5669,72.642,82.33,74,6,10.8,IN,2023-08-21 04:25:23
514,jirja,26.3383,31.8916,81.72,48,0,14.03,EG,2023-08-21 04:25:23
515,jiayuguan,39.8167,98.3,82.56,12,1,15.5,CN,2023-08-21 04:25:23
516,mayqayyng,51.4625,75.7986,67.44,59,95,8.93,KZ,2023-08-21 04:25:23
517,suining,30.508,105.5733,87.93,60,54,4.54,CN,2023-08-21 04:25:23
518,ticul,20.4,-89.5333,74.17,96,51,3.42,MX,2023-08-21 04:25:24
519,oranjemund,-28.55,16.4333,53.08,65,0,6.33,NA,2023-08-21 04:25:24
520,santa marta de ortigueira,43.6833,-7.85,71.26,86,99,1.01,ES,2023-08-21 04:25:24
521,saint-pierre,-21.3393,55.4781,75.56,53,0,5.75,RE,2023-08-21 04:25:25
522,warman,52.3168,-106.5679,65.08,77,100,6.91,CA,2023-08-21 04:25:25
523,kapa'a,22.0752,-159.319,84.18,77,20,13.8,US,2023-08-21 04:24:26
524,galle,6.0367,80.217,83.1,77,100,12.82,LK,2023-08-21 04:25:25
525,lihue,21.9789,-159.3672,83.44,71,20,13.8,US,2023-08-21 04:25:25
526,mejit,10.2753,170.8646,83.43,76,83,18.32,MH,2023-08-21 04:25:26
527,sokhumi,43.0033,41.0153,77.09,60,2,3.0,GE,2023-08-21 04:25:27
528,castillos,-34.1667,-53.8333,44.02,83,98,5.7,UY,2023-08-21 04:25:27
529,queenstown,-31.8976,26.8753,51.67,19,0,10.22,ZA,2023-08-21 04:25:27
530,vuktyl,63.8567,57.3094,46.6,74,100,8.14,RU,2023-08-21 04:25:28
531,san pedro pochutla,15.7333,-96.4667,78.71,88,40,4.12,MX,2023-08-21 04:25:28
532,namibe,-15.1961,12.1522,60.42,89,62,2.08,AO,2023-08-21 04:25:28
533,chatelet,50.4034,4.5283,64.45,92,0,4.61,BE,2023-08-21 04:25:29
534,fisterra,42.9049,-9.2629,68.76,89,93,13.73,ES,2023-08-21 04:25:29
535,fort frances,48.5999,-93.4003,61.05,85,0,0.0,CA,2023-08-21 04:25:29
536,katsuren-haebaru,26.3369,127.8719,93.58,52,20,11.5,JP,2023-08-21 04:25:29
537,porto velho,-8.7619,-63.9039,82.45,74,0,3.44,BR,2023-08-21 04:24:12
538,nadym,65.5333,72.5167,55.53,65,98,7.94,RU,2023-08-21 04:24:22
539,zahedan,29.4963,60.8629,82.31,14,0,0.0,IR,2023-08-21 04:25:30
540,aldinga beach,-35.2793,138.4604,66.25,81,99,12.75,AU,2023-08-21 04:25:30
541,madras,13.0878,80.2785,89.58,75,20,12.66,IN,2023-08-21 04:21:15
542,kiama,-34.6833,150.8667,72.37,61,57,9.51,AU,2023-08-21 04:25:31
543,altos,-5.0381,-42.46,79.11,44,74,2.55,BR,2023-08-21 04:23:35
544,colonia,50.9333,6.95,67.96,85,0,2.3,DE,2023-08-21 04:25:31
545,gamba,-2.65,10.0,70.47,94,91,3.62,GA,2023-08-21 04:25:31
546,taytay,14.5678,121.1394,90.03,75,20,18.41,PH,2023-08-21 04:25:32
547,quthing,-30.4,27.7003,45.5,23,0,3.91,LS,2023-08-21 04:25:32
548,biltine,14.5333,20.9167,81.1,63,100,3.2,TD,2023-08-21 04:25:32
549,yarovoye,52.9273,78.58,64.76,66,20,5.44,RU,2023-08-21 04:25:32
550,broome,42.2506,-75.833,69.67,89,39,3.04,US,2023-08-21 04:25:32
551,praia,14.9215,-23.5087,77.54,94,40,26.46,CV,2023-08-21 04:25:33
552,youghal,51.95,-7.8506,61.56,100,85,16.87,IE,2023-08-21 04:25:33
553,miandrivazo,-19.5167,45.4667,70.11,57,0,1.52,MG,2023-08-21 04:25:33
554,darwin,-12.4611,130.8418,89.94,29,0,9.22,AU,2023-08-21 04:25:00
555,general acha,-37.377,-64.6043,48.16,94,100,19.73,AR,2023-08-21 04:25:33
556,smithers,54.7804,-127.1743,57.52,67,75,5.75,CA,2023-08-21 04:25:14
557,vanimo,-2.6741,141.3028,84.16,72,68,8.59,PG,2023-08-21 04:25:34
558,bodaybo,57.8506,114.1933,58.8,91,100,2.15,RU,2023-08-21 04:25:34
559,turan,16.0678,108.2208,93.18,59,40,4.61,VN,2023-08-21 04:25:34
560,penzance,50.1186,-5.5371,63.28,94,6,10.78,GB,2023-08-21 04:25:34
561,masaya sur,16.497,121.7456,87.85,67,63,5.93,PH,2023-08-21 04:25:35
562,moradabad,28.8333,78.7833,89.1,63,98,4.65,IN,2023-08-21 04:25:35
563,kasempa,-13.4584,25.8338,61.0,39,1,6.64,ZM,2023-08-21 04:25:35
564,labytnangi,66.6572,66.4183,51.21,66,98,4.81,RU,2023-08-21 04:25:35
565,byron bay,-28.65,153.6167,74.71,56,25,11.23,AU,2023-08-21 04:25:36
566,zhezqazghan,47.7833,67.7667,73.98,43,0,6.71,KZ,2023-08-21 04:25:36
567,morant bay,17.8815,-76.4093,85.62,86,44,8.93,JM,2023-08-21 04:25:36
568,cockburn town,21.4612,-71.1419,82.36,82,3,22.37,TC,2023-08-21 04:25:36
569,porto murtinho,-21.6989,-57.8825,74.35,62,0,5.5,BR,2023-08-21 04:25:36
570,juneau,58.3019,-134.4197,62.6,84,20,0.0,US,2023-08-21 04:21:57
571,huarmey,-10.0681,-78.1522,68.32,85,66,7.05,PE,2023-08-21 04:25:36
572,chingirlau,51.095,54.0814,74.91,35,5,4.03,KZ,2023-08-21 04:25:37
573,dambatta,12.433,8.5154,75.31,73,91,5.32,NG,2023-08-21 04:25:37
574,kargasok,59.0556,80.8572,56.73,75,92,9.55,RU,2023-08-21 04:25:37
575,tomatlan,19.9333,-105.25,77.81,93,100,2.62,MX,2023-08-21 04:25:37
576,nassau,40.7507,-73.5829,79.88,73,0,0.0,US,2023-08-21 04:25:37
577,nouadhibou,20.931,-17.0347,75.22,82,98,9.84,MR,2023-08-21 04:25:37
578,jinan,36.6683,116.9972,75.9,93,100,4.72,CN,2023-08-21 04:25:37
579,revda,56.801,59.9303,56.62,75,100,3.31,RU,2023-08-21 04:25:37
580,alpine,32.835,-116.7664,64.9,93,100,19.57,US,2023-08-21 04:25:38
581,kaspiysk,42.8816,47.6392,84.38,26,0,2.24,RU,2023-08-21 04:25:38
582,dakhla,23.6848,-15.958,70.05,87,94,10.13,EH,2023-08-21 04:25:38
583,morehead city,34.7229,-76.726,82.4,84,0,5.75,US,2023-08-21 04:25:11
584,san clemente,33.427,-117.612,71.96,96,100,17.0,US,2023-08-21 04:21:49
585,garissa,-0.4536,39.6401,75.69,82,74,13.62,KE,2023-08-21 04:25:38
586,axim,4.8699,-2.2405,75.2,93,71,7.23,GH,2023-08-21 04:25:39
587,al hazm,16.1641,44.7769,84.02,20,40,1.97,YE,2023-08-21 04:25:39
588,hadibu,12.65,54.0333,80.28,78,42,17.98,YE,2023-08-21 04:25:39
589,north battleford,52.7834,-108.2847,59.09,51,100,5.75,CA,2023-08-21 04:25:39
590,minab,27.1467,57.0801,90.43,54,0,2.21,IR,2023-08-21 04:25:39
